split,id,query,split_sens_count,active_semantics_count,vehicle_semantics_count,domains,mixed_domain,integrity,split_sens,vehicle_semantics
train,9206,把空气净化器关掉,1,1,1,车载控制,False,count_match,"[""把空气净化器关掉""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空气净化器""], ""操作"": [""关掉""]}}]"
train,9207,打开前后排空调并切换为内循环,2,2,2,车载控制,False,count_match,"[""打开前后排空调"", ""切换为内循环""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前后排""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""切换为""], ""操作_concrete"": [""为""], ""模式"": [""内循环""], ""调节内容"": [""模式""]}}]"
train,9210,给我把温度为我再降低点,1,1,1,车载控制,False,count_match,"[""给我把温度为我再降低点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""value"": [""降低点""], ""操作"": [""调节""]}}]"
train,9212,打开右前视角,1,1,1,车载控制,False,count_match,"[""打开右前视角""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""value"": [""右前视角""], ""调节内容"": [""视图""]}}]"
train,9213,换一种迎宾灯类型,1,1,1,车载控制,False,count_match,"[""换一种迎宾灯类型""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象功能"": [""迎宾""], ""对象"": [""车外灯""], ""操作"": [""调节""]}}]"
train,9215,打开空调控制面板,1,1,1,车载控制,False,count_match,"[""打开空调控制面板""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""], ""页面"": [""控制面板""]}}]"
train,9221,屏幕亮度调到中等仪表盘亮度调到中挡,2,2,2,车载控制,False,count_match,"[""屏幕亮度调到中等"", ""仪表盘亮度调到中挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""对象"": [""屏幕""], ""调节内容"": [""亮度""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""中等""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车机控制""], ""对象"": [""仪表盘""], ""调节内容"": [""亮度""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""中挡""]}}]"
train,9222,打开空调并将空调温度调成十九度风量调成四挡,2,3,3,车载控制,False,semantics_exceed_split,"[""打开空调并将空调温度调成十九度"", ""风量调成四挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""温度""], ""操作"": [""调成""], ""value"": [""十九度""], ""操作_concrete"": [""true""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风量""], ""操作"": [""调""], ""操作_concrete"": [""成""], ""value"": [""四挡""]}}]"
train,9223,空调风速调到一温度调到二十七度,2,2,2,车载控制,False,count_match,"[""空调风速调到一"", ""温度调到二十七度""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""风速""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""一""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""二十七""]}}]"
train,9224,娱乐屏幕朝右移,1,1,1,车载控制,False,count_match,"[""娱乐屏幕朝右移""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""娱乐屏幕""], ""value"": [""朝右""], ""操作"": [""移""], ""调节内容"": [""方向""]}}]"
train,9225,给我一键升窗,1,1,1,车载控制,False,count_match,"[""给我一键升窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""模式"": [""一键升窗""], ""调节内容"": [""模式""]}}]"
train,9228,打开抬头显示导航到奓口天一,2,2,1,地图|车载控制,True,count_match,"[""打开抬头显示"", ""导航到奓口天一""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""打开""], ""对象"": [""抬头显示""]}}]"
train,9232,主驾温度下降一档,1,1,1,车载控制,False,count_match,"[""主驾温度下降一档""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""位置"": [""主驾""], ""调节内容"": [""温度""], ""value"": [""下降一档""], ""操作"": [""调节""]}}]"
train,9234,娱乐屏滑到这,1,1,1,车载控制,False,count_match,"[""娱乐屏滑到这""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""娱乐屏""], ""操作"": [""滑""], ""value"": [""到这""], ""操作_concrete"": [""true""], ""调节内容"": [""方向""]}}]"
train,9235,空调调到二十二度打开AC打开自动空调,3,3,3,车载控制,False,count_match,"[""空调调到二十二度"", ""打开ac"", ""打开自动空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""二十二度""], ""调节内容"": [""温度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""AC""], ""调节内容"": [""模式""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""模式"": [""自动""], ""对象"": [""空调""], ""调节内容"": [""模式""]}}]"
train,9236,开启汽车设置页面然后播放汪峰的歌,2,2,1,车载控制|音乐,True,count_match,"[""开启汽车设置页面"", ""播放汪峰的歌""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""开启""], ""页面"": [""设置页面""]}}]"
train,9239,调高三排座椅加热8挡,1,1,1,车载控制,False,count_match,"[""调高三排座椅加热8挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""三排""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""value"": [""8挡""], ""操作"": [""调节""], ""调节内容"": [""温度""]}}]"
train,9240,加大出风,1,1,1,车载控制,False,count_match,"[""加大出风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""value"": [""加大""], ""调节内容"": [""风""], ""操作"": [""调节""]}}]"
train,9246,给我把温度为我再调低一点,1,1,1,车载控制,False,count_match,"[""给我把温度为我再调低一点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""value"": [""调低一点""], ""操作"": [""调节""]}}]"
train,9247,把座椅按摩调为一档,1,1,1,车载控制,False,count_match,"[""把座椅按摩调为一档""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""对象功能"": [""按摩""], ""操作"": [""调为""], ""操作_concrete"": [""为""], ""value"": [""一档""], ""调节内容"": [""按摩强度""]}}]"
train,9249,我想把空调自然风关上页面,1,1,1,车载控制,False,count_match,"[""我想把空调自然风关上页面""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""模式"": [""自然风""], ""操作"": [""关上""], ""页面"": [""页面""], ""调节内容"": [""模式""]}}]"
train,9250,扶手台朝前方滑,1,1,1,车载控制,False,count_match,"[""扶手台朝前方滑""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""扶手台""], ""value"": [""朝前方""], ""操作"": [""滑""], ""调节内容"": [""方向""]}}]"
train,9251,调低系统音量,1,1,1,车载控制,False,count_match,"[""调低系统音量""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""value"": [""调低""], ""调节内容"": [""系统音量""], ""操作"": [""调节""], ""车机模块"": [""本机""]}}]"
train,9256,打开座椅加热主驾座椅加热,2,2,2,车载控制,False,count_match,"[""打开座椅加热"", ""主驾座椅加热""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""加热""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""主驾""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""操作"": [""打开""]}}]"
train,9257,打开后排空调打开内循环,2,2,2,车载控制,False,count_match,"[""打开后排空调"", ""打开内循环""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""后排""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""内循环""], ""调节内容"": [""模式""]}}]"
train,9263,打开空调挡打开座椅通风,2,2,2,车载控制,False,count_match,"[""打开空调挡"", ""打开座椅通风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}]"
train,9266,播放音乐媒体音量调到百分之四十,2,2,1,车载控制|音乐,True,count_match,"[""播放音乐"", ""媒体音量调到百分之四十""]","[{""intent_index"": ""意图2"", ""slots"": {""intent"": [""车机控制""], ""车机模块"": [""媒体""], ""调节内容"": [""音量""], ""操作"": [""调到""], ""操作_concrete"": [""到""], ""value"": [""百分之四十""]}}]"
train,9267,音量换成三级,1,1,1,车载控制,False,count_match,"[""音量换成三级""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""音量""], ""操作"": [""换""], ""操作_concrete"": [""成""], ""value"": [""三级""]}}]"
train,9271,关闭闭锁关窗,1,1,1,车载控制,False,count_match,"[""关闭闭锁关窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象功能"": [""闭锁关窗""]}}]"
train,9272,空调调到二十五度关闭AC,2,2,2,车载控制,False,count_match,"[""空调调到二十五度"", ""关闭ac""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""二十五度""], ""调节内容"": [""温度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""关闭""], ""模式"": [""AC""], ""调节内容"": [""模式""]}}]"
train,9275,副驾智能模式给我整上,2,2,1,车载控制|音乐,True,count_match,"[""副驾智能模式"", ""给我整上""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""位置"": [""副驾""], ""模式"": [""智能""], ""调节内容"": [""模式""]}}]"
train,9278,驾驶模式切换为纯电,1,1,1,车载控制,False,count_match,"[""驾驶模式切换为纯电""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""驾驶""], ""调节内容"": [""模式""], ""操作"": [""切换为""], ""操作_concrete"": [""为""], ""模式"": [""纯电""]}}]"
train,9279,关闭副屏关闭所有屏幕,2,2,2,车载控制,False,count_match,"[""关闭副屏"", ""关闭所有屏幕""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""副屏""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""关闭""], ""位置"": [""所有""], ""对象"": [""屏幕""]}}]"
train,9287,打开灯光同步设置,1,1,1,车载控制,False,count_match,"[""打开灯光同步设置""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""灯光同步""], ""页面"": [""设置""]}}]"
train,9288,关闭定位使用权限,1,1,1,车载控制,False,count_match,"[""关闭定位使用权限""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""功能"": [""定位""], ""对象功能"": [""使用权限""]}}]"
train,9289,让红灯制动辅助帮助我驾驶,1,1,1,车载控制,False,count_match,"[""让红灯制动辅助帮助我驾驶""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""子功能"": [""红灯制动""], ""功能"": [""交通标志""], ""操作"": [""打开""]}}]"
train,9292,调节脚部空间温度调节为6度,1,1,1,车载控制,False,count_match,"[""调节脚部空间温度调节为6度""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""身体位置"": [""脚部空间""], ""调节内容"": [""温度""], ""操作"": [""调节""], ""操作_concrete"": [""为""], ""value"": [""6""]}}]"
train,9294,屏幕往右移动,1,1,1,车载控制,False,count_match,"[""屏幕往右移动""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""对象"": [""屏幕""], ""value"": [""往右""], ""操作"": [""移动""], ""调节内容"": [""方向""]}}]"
train,9301,天窗透光值调到20%,1,1,1,车载控制,False,count_match,"[""天窗透光值调到20%""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""天窗""], ""调节内容"": [""透光值""], ""操作"": [""调到""], ""value"": [""调到20%""], ""操作_concrete"": [""到""]}}]"
train,9304,打开车内循环空气循环,2,1,1,车载控制,False,semantics_missing,"[""打开车内循环"", ""空气循环""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""车内循环""], ""调节内容"": [""模式""]}}]"
train,9309,车窗开到最高,1,1,1,车载控制,False,count_match,"[""车窗开到最高""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""车窗""], ""操作"": [""开""], ""操作_concrete"": [""到""], ""value"": [""min""], ""调节内容"": [""幅度""]}}]"
train,9310,打开前排座椅通风开到三挡,2,1,1,车载控制,False,semantics_missing,"[""打开前排座椅通风"", ""开到三挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}]"
train,9311,打开空调来点热风打开座椅加热,2,2,2,车载控制,False,count_match,"[""打开空调"", ""打开座椅加热""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""加热""]}}]"
train,9313,智能表面亮度调到最低,1,1,1,车载控制,False,count_match,"[""智能表面亮度调到最低""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象功能"": [""智能表面""], ""调节内容"": [""亮度""], ""操作"": [""调到""], ""value"": [""调到最低""], ""操作_concrete"": [""到""]}}]"
train,9314,让仪表暗度达到极限,1,1,1,车载控制,False,count_match,"[""让仪表暗度达到极限""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""对象"": [""仪表盘""], ""操作"": [""调节""], ""调节内容"": [""亮度""]}}]"
train,9318,打开驾驶位的座椅通风关到最小,2,1,1,车载控制,False,semantics_missing,"[""打开驾驶位的座椅通风"", ""关到最小""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""驾驶位""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}]"
train,9320,启动高风,1,1,1,车载控制,False,count_match,"[""启动高风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""启动""], ""调节内容"": [""风""], ""value"": [""high""]}}]"
train,9324,打开泥泞模式,1,1,1,车载控制,False,count_match,"[""打开泥泞模式""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""泥泞模式""], ""调节内容"": [""模式""]}}]"
train,9326,帮我将温度再开高些,1,1,1,车载控制,False,count_match,"[""帮我将温度再开高些""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""操作"": [""开""], ""value"": [""高些""]}}]"
train,9329,我要把窗帘打开,1,1,1,车载控制,False,count_match,"[""我要把窗帘打开""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""窗帘""], ""操作"": [""打开""]}}]"
train,9331,关闭空调关闭车窗,2,2,2,车载控制,False,count_match,"[""关闭空调"", ""关闭车窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""车窗""]}}]"
train,9333,将音效模式选择古典之韵,1,1,1,车载控制,False,count_match,"[""将音效模式选择古典之韵""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""音效模式""], ""操作"": [""选择""], ""音效"": [""古典之韵""]}}]"
train,9339,播放音乐打开后排空调,2,2,1,车载控制|音乐,True,count_match,"[""播放音乐"", ""打开后排空调""]","[{""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""后排""], ""对象"": [""空调""]}}]"
train,9340,天幕最亮天窗透光值最亮,1,2,2,车载控制,False,semantics_exceed_split,"[""天幕最亮天窗透光值最亮""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""天幕""], ""value"": [""最亮""], ""操作"": [""调节""], ""调节内容"": [""透光度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""天窗""], ""value"": [""最亮""], ""操作"": [""调节""], ""调节内容"": [""透光度""]}}]"
train,9342,倒车时后视镜倾斜副驾,1,1,1,车载控制,False,count_match,"[""倒车时后视镜倾斜副驾""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象功能"": [""倒车时后视镜倾斜""], ""模式"": [""副驾""], ""对象"": [""后视镜""], ""操作"": [""打开""], ""调节内容"": [""模式""]}}]"
train,9343,给我将导航播报功能设置为详细,1,1,1,车载控制,False,count_match,"[""给我将导航播报功能设置为详细""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""车机模块"": [""导航""], ""操作"": [""设置为""], ""操作_concrete"": [""为""], ""模式"": [""详细""], ""调节内容"": [""模式""]}}]"
train,9348,把声音调到二,1,1,1,车载控制,False,count_match,"[""把声音调到二""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""声音""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""二""]}}]"
train,9349,关闭AC打开外循环,2,2,2,车载控制,False,count_match,"[""关闭ac"", ""打开外循环""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""关闭""], ""模式"": [""AC""], ""调节内容"": [""模式""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""外循环""], ""调节内容"": [""模式""]}}]"
train,9351,右后腰托往上移,1,1,1,车载控制,False,count_match,"[""右后腰托往上移""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""右后""], ""对象"": [""腰托""], ""value"": [""往上""], ""操作"": [""移""], ""调节内容"": [""方向""]}}]"
train,9352,关闭低速警报打开座位通风座椅按摩,3,3,3,车载控制,False,count_match,"[""关闭低速警报"", ""打开座位通风"", ""座椅按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象功能"": [""低速警报""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座位""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""对象功能"": [""按摩""], ""操作"": [""打开""]}}]"
train,9357,零透明度后窗,1,1,1,车载控制,False,count_match,"[""零透明度后窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""value"": [""零透明度""], ""位置"": [""后""], ""对象"": [""窗""], ""操作"": [""调节""], ""调节内容"": [""透光度""]}}]"
train,9358,座椅位置往前走,1,1,1,车载控制,False,count_match,"[""座椅位置往前走""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅位置""], ""value"": [""往前走""], ""操作"": [""调节""], ""调节内容"": [""方向""]}}]"
train,9370,关闭空调开启驻车舒享,2,2,2,车载控制,False,count_match,"[""关闭空调"", ""开启驻车舒享""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开启""], ""功能"": [""驻车""], ""模式"": [""舒享""], ""调节内容"": [""模式""]}}]"
train,9372,副驾座椅肩部位置调节至10%,1,1,1,车载控制,False,count_match,"[""副驾座椅肩部位置调节至10%""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾""], ""对象"": [""座椅""], ""操作"": [""调节""], ""操作_concrete"": [""至""], ""方向偏移量"": [""10%""]}}]"
train,9381,请给我查看下无线网络的情况怎样,1,1,1,车载控制,False,count_match,"[""请给我查看下无线网络的情况怎样""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""对象功能"": [""无线网络""]}}]"
train,9389,打开后备箱打开驻车舒享,2,2,2,车载控制,False,count_match,"[""打开后备箱"", ""打开驻车舒享""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""后备箱""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""功能"": [""驻车""], ""模式"": [""舒享""], ""调节内容"": [""模式""]}}]"
train,9391,座椅加热设置开启,1,1,1,车载控制,False,count_match,"[""座椅加热设置开启""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""页面"": [""设置""], ""操作"": [""开启""]}}]"
train,9395,空调调到十八度风速调到三挡打开内循环,2,3,3,车载控制,False,semantics_exceed_split,"[""空调调到十八度风速调到三挡"", ""打开内循环""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""十八度""], ""调节内容"": [""温度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风速""], ""操作"": [""调""], ""value"": [""三挡""], ""操作_concrete"": [""true""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""内循环""], ""调节内容"": [""模式""]}}]"
train,9399,天幕关掉遮阳帘关掉,2,2,2,车载控制,False,count_match,"[""天幕关掉"", ""遮阳帘关掉""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""天幕""], ""操作"": [""关掉""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""遮阳帘""], ""操作"": [""关掉""]}}]"
train,9405,空调调大一点打开座椅按摩,2,2,2,车载控制,False,count_match,"[""空调调大一点"", ""打开座椅按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""value"": [""调大一点""], ""操作"": [""调节""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}]"
train,9406,打开主驾一半车窗副驾打开全部车窗打开主驾座椅通风副驾座椅加热,3,5,5,车载控制,False,semantics_exceed_split,"[""打开主驾一半车窗"", ""副驾打开全部车窗"", ""打开主驾座椅通风副驾座椅加热""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""主驾""], ""value"": [""一半""], ""对象"": [""车窗""], ""调节内容"": [""幅度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾打开全部""], ""操作"": [""打开""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾打开全部""], ""操作"": [""打开""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图4"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""主驾""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图5"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾""], ""对象"": [""座椅""], ""对象功能"": [""加热""], ""操作"": [""打开""]}}]"
train,9407,关闭前排空调,1,1,1,车载控制,False,count_match,"[""关闭前排空调""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""位置"": [""前排""], ""对象"": [""空调""]}}]"
train,9408,调高冷气风量,1,1,1,车载控制,False,count_match,"[""调高冷气风量""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""value"": [""调高""], ""调节内容"": [""风量""], ""对象"": [""空调""], ""操作"": [""调节""]}}]"
train,9415,把电充到80%,1,1,1,车载控制,False,count_match,"[""把电充到80%""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""电充""], ""操作_concrete"": [""到""], ""value"": [""80%""], ""操作"": [""调节""]}}]"
train,9419,关闭车窗关闭天窗,2,2,2,车载控制,False,count_match,"[""关闭车窗"", ""关闭天窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""天窗""]}}]"
train,9420,关闭无线充电播放蓝牙音乐,2,2,1,车载控制|音乐,True,count_match,"[""关闭无线充电"", ""播放蓝牙音乐""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""功能"": [""无线充电""]}}]"
train,9422,打开座椅按摩打开座椅通风二挡,2,2,2,车载控制,False,count_match,"[""打开座椅按摩"", ""打开座椅通风二挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""通风""], ""调节内容"": [""风""], ""value"": [""二挡""]}}]"
train,9423,副驾出风口自动化风向调成自由风,1,1,1,车载控制,False,count_match,"[""副驾出风口自动化风向调成自由风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""副驾""], ""对象功能"": [""出风口""], ""模式"": [""自由风""], ""操作"": [""打开""], ""调节内容"": [""模式""]}}]"
train,9427,打开前排按摩主驾按摩,2,2,2,车载控制,False,count_match,"[""打开前排按摩"", ""主驾按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""前排""], ""对象功能"": [""按摩""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""主驾""], ""对象功能"": [""按摩""], ""操作"": [""打开""]}}]"
